site_id,label,value_multiplier,capex_reduction_pct,debt_share,debt_interest_rate,debt_tenor_years,adjusted_capex_usd,adjusted_annual_debt_service_usd,adjusted_p50_value_usd,adjusted_p10_value_usd,p50_dscr,p10_dscr,p50_payback_years,launch_ready,intervention_score
rooftop_home_10kw,10 kW solar home,1,0,0.7,0.08,10,31500,3286.1,1067.84,880.27,0.325,0.2679,29.5,false,0
rooftop_home_10kw,10 kW solar home,1,0,0.7,0.06,10,31500,2995.89,1067.84,880.27,0.3564,0.2938,29.5,false,0.1
rooftop_home_10kw,10 kW solar home,1,0,0.7,0.04,10,31500,2718.57,1067.84,880.27,0.3928,0.3238,29.5,false,0.2
rooftop_home_10kw,10 kW solar home,1,0,0.5,0.08,10,31500,2347.21,1067.84,880.27,0.4549,0.375,29.5,false,0.15
rooftop_home_10kw,10 kW solar home,1,0,0.5,0.06,10,31500,2139.92,1067.84,880.27,0.499,0.4114,29.5,false,0.25
rooftop_home_10kw,10 kW solar home,1,0,0.5,0.04,10,31500,1941.83,1067.84,880.27,0.5499,0.4533,29.5,false,0.35
rooftop_home_10kw,10 kW solar home,1,0,0.3,0.08,10,31500,1408.33,1067.84,880.27,0.7582,0.625,29.5,false,0.3
rooftop_home_10kw,10 kW solar home,1,0,0.3,0.06,10,31500,1283.95,1067.84,880.27,0.8317,0.6856,29.5,false,0.4
rooftop_home_10kw,10 kW solar home,1,0,0.3,0.04,10,31500,1165.1,1067.84,880.27,0.9165,0.7555,29.5,false,0.5
rooftop_home_10kw,10 kW solar home,1,15,0.7,0.08,10,26775,2793.19,1067.84,880.27,0.3823,0.3151,25.07,false,0.3
rooftop_home_10kw,10 kW solar home,1,15,0.7,0.06,10,26775,2546.51,1067.84,880.27,0.4193,0.3457,25.07,false,0.4
rooftop_home_10kw,10 kW solar home,1,15,0.7,0.04,10,26775,2310.78,1067.84,880.27,0.4621,0.3809,25.07,false,0.5
rooftop_home_10kw,10 kW solar home,1,15,0.5,0.08,10,26775,1995.13,1067.84,880.27,0.5352,0.4412,25.07,false,0.45
rooftop_home_10kw,10 kW solar home,1,15,0.5,0.06,10,26775,1818.93,1067.84,880.27,0.5871,0.4839,25.07,false,0.55
rooftop_home_10kw,10 kW solar home,1,15,0.5,0.04,10,26775,1650.56,1067.84,880.27,0.647,0.5333,25.07,false,0.65
rooftop_home_10kw,10 kW solar home,1,15,0.3,0.08,10,26775,1197.08,1067.84,880.27,0.892,0.7353,25.07,false,0.6
rooftop_home_10kw,10 kW solar home,1,15,0.3,0.06,10,26775,1091.36,1067.84,880.27,0.9784,0.8066,25.07,false,0.7
rooftop_home_10kw,10 kW solar home,1,15,0.3,0.04,10,26775,990.33,1067.84,880.27,1.0783,0.8889,25.07,false,0.8
rooftop_home_10kw,10 kW solar home,1,30,0.7,0.08,10,22050,2300.27,1067.84,880.27,0.4642,0.3827,20.65,false,0.6
rooftop_home_10kw,10 kW solar home,1,30,0.7,0.06,10,22050,2097.12,1067.84,880.27,0.5092,0.4197,20.65,false,0.7
rooftop_home_10kw,10 kW solar home,1,30,0.7,0.04,10,22050,1903,1067.84,880.27,0.5611,0.4626,20.65,false,0.8
rooftop_home_10kw,10 kW solar home,1,30,0.5,0.08,10,22050,1643.05,1067.84,880.27,0.6499,0.5358,20.65,false,0.75
rooftop_home_10kw,10 kW solar home,1,30,0.5,0.06,10,22050,1497.94,1067.84,880.27,0.7129,0.5876,20.65,false,0.85
rooftop_home_10kw,10 kW solar home,1,30,0.5,0.04,10,22050,1359.28,1067.84,880.27,0.7856,0.6476,20.65,false,0.95
rooftop_home_10kw,10 kW solar home,1,30,0.3,0.08,10,22050,985.83,1067.84,880.27,1.0832,0.8929,20.65,false,0.9
rooftop_home_10kw,10 kW solar home,1,30,0.3,0.06,10,22050,898.77,1067.84,880.27,1.1881,0.9794,20.65,false,1
rooftop_home_10kw,10 kW solar home,1,30,0.3,0.04,10,22050,815.57,1067.84,880.27,1.3093,1.0793,20.65,false,1.1
rooftop_home_10kw,10 kW solar home,1,45,0.7,0.08,10,17325,1807.36,1067.84,880.27,0.5908,0.487,16.22,false,0.9
rooftop_home_10kw,10 kW solar home,1,45,0.7,0.06,10,17325,1647.74,1067.84,880.27,0.6481,0.5342,16.22,false,1
rooftop_home_10kw,10 kW solar home,1,45,0.7,0.04,10,17325,1495.21,1067.84,880.27,0.7142,0.5887,16.22,false,1.1
rooftop_home_10kw,10 kW solar home,1,45,0.5,0.08,10,17325,1290.97,1067.84,880.27,0.8272,0.6819,16.22,false,1.05
rooftop_home_10kw,10 kW solar home,1,45,0.5,0.06,10,17325,1176.96,1067.84,880.27,0.9073,0.7479,16.22,false,1.15
rooftop_home_10kw,10 kW solar home,1,45,0.5,0.04,10,17325,1068.01,1067.84,880.27,0.9998,0.8242,16.22,false,1.25
rooftop_home_10kw,10 kW solar home,1,45,0.3,0.08,10,17325,774.58,1067.84,880.27,1.3786,1.1364,16.22,false,1.2
rooftop_home_10kw,10 kW solar home,1,45,0.3,0.06,10,17325,706.17,1067.84,880.27,1.5121,1.2465,16.22,false,1.3
rooftop_home_10kw,10 kW solar home,1,45,0.3,0.04,10,17325,640.8,1067.84,880.27,1.6664,1.3737,16.22,false,1.4
rooftop_home_10kw,10 kW solar home,1,60,0.7,0.08,10,12600,1314.44,1067.84,880.27,0.8124,0.6697,11.8,false,1.2
rooftop_home_10kw,10 kW solar home,1,60,0.7,0.06,10,12600,1198.36,1067.84,880.27,0.8911,0.7346,11.8,false,1.3
rooftop_home_10kw,10 kW solar home,1,60,0.7,0.04,10,12600,1087.43,1067.84,880.27,0.982,0.8095,11.8,false,1.4
rooftop_home_10kw,10 kW solar home,1,60,0.5,0.08,10,12600,938.89,1067.84,880.27,1.1373,0.9376,11.8,false,1.35
rooftop_home_10kw,10 kW solar home,1,60,0.5,0.06,10,12600,855.97,1067.84,880.27,1.2475,1.0284,11.8,true,1.45
rooftop_home_10kw,10 kW solar home,1,60,0.5,0.04,10,12600,776.73,1067.84,880.27,1.3748,1.1333,11.8,true,1.55
rooftop_home_10kw,10 kW solar home,1,60,0.3,0.08,10,12600,563.33,1067.84,880.27,1.8956,1.5626,11.8,true,1.5
rooftop_home_10kw,10 kW solar home,1,60,0.3,0.06,10,12600,513.58,1067.84,880.27,2.0792,1.714,11.8,true,1.6
rooftop_home_10kw,10 kW solar home,1,60,0.3,0.04,10,12600,466.04,1067.84,880.27,2.2913,1.8888,11.8,true,1.7
rooftop_home_10kw,10 kW solar home,1.5,0,0.7,0.08,10,31500,3286.1,1601.76,1320.4,0.4874,0.4018,19.67,false,0.5
rooftop_home_10kw,10 kW solar home,1.5,0,0.7,0.06,10,31500,2995.89,1601.76,1320.4,0.5347,0.4407,19.67,false,0.6
rooftop_home_10kw,10 kW solar home,1.5,0,0.7,0.04,10,31500,2718.57,1601.76,1320.4,0.5892,0.4857,19.67,false,0.7
rooftop_home_10kw,10 kW solar home,1.5,0,0.5,0.08,10,31500,2347.21,1601.76,1320.4,0.6824,0.5625,19.67,false,0.65
rooftop_home_10kw,10 kW solar home,1.5,0,0.5,0.06,10,31500,2139.92,1601.76,1320.4,0.7485,0.617,19.67,false,0.75
rooftop_home_10kw,10 kW solar home,1.5,0,0.5,0.04,10,31500,1941.83,1601.76,1320.4,0.8249,0.68,19.67,false,0.85
rooftop_home_10kw,10 kW solar home,1.5,0,0.3,0.08,10,31500,1408.33,1601.76,1320.4,1.1373,0.9376,19.67,false,0.8
rooftop_home_10kw,10 kW solar home,1.5,0,0.3,0.06,10,31500,1283.95,1601.76,1320.4,1.2475,1.0284,19.67,false,0.9
rooftop_home_10kw,10 kW solar home,1.5,0,0.3,0.04,10,31500,1165.1,1601.76,1320.4,1.3748,1.1333,19.67,false,1
rooftop_home_10kw,10 kW solar home,1.5,15,0.7,0.08,10,26775,2793.19,1601.76,1320.4,0.5735,0.4727,16.72,false,0.8
rooftop_home_10kw,10 kW solar home,1.5,15,0.7,0.06,10,26775,2546.51,1601.76,1320.4,0.629,0.5185,16.72,false,0.9
rooftop_home_10kw,10 kW solar home,1.5,15,0.7,0.04,10,26775,2310.78,1601.76,1320.4,0.6932,0.5714,16.72,false,1
rooftop_home_10kw,10 kW solar home,1.5,15,0.5,0.08,10,26775,1995.13,1601.76,1320.4,0.8028,0.6618,16.72,false,0.95
rooftop_home_10kw,10 kW solar home,1.5,15,0.5,0.06,10,26775,1818.93,1601.76,1320.4,0.8806,0.7259,16.72,false,1.05
rooftop_home_10kw,10 kW solar home,1.5,15,0.5,0.04,10,26775,1650.56,1601.76,1320.4,0.9704,0.8,16.72,false,1.15
rooftop_home_10kw,10 kW solar home,1.5,15,0.3,0.08,10,26775,1197.08,1601.76,1320.4,1.3381,1.103,16.72,false,1.1
rooftop_home_10kw,10 kW solar home,1.5,15,0.3,0.06,10,26775,1091.36,1601.76,1320.4,1.4677,1.2099,16.72,false,1.2
rooftop_home_10kw,10 kW solar home,1.5,15,0.3,0.04,10,26775,990.33,1601.76,1320.4,1.6174,1.3333,16.72,false,1.3
rooftop_home_10kw,10 kW solar home,1.5,30,0.7,0.08,10,22050,2300.27,1601.76,1320.4,0.6963,0.574,13.77,false,1.1
rooftop_home_10kw,10 kW solar home,1.5,30,0.7,0.06,10,22050,2097.12,1601.76,1320.4,0.7638,0.6296,13.77,false,1.2
rooftop_home_10kw,10 kW solar home,1.5,30,0.7,0.04,10,22050,1903,1601.76,1320.4,0.8417,0.6939,13.77,false,1.3
rooftop_home_10kw,10 kW solar home,1.5,30,0.5,0.08,10,22050,1643.05,1601.76,1320.4,0.9749,0.8036,13.77,false,1.25
rooftop_home_10kw,10 kW solar home,1.5,30,0.5,0.06,10,22050,1497.94,1601.76,1320.4,1.0693,0.8815,13.77,false,1.35
rooftop_home_10kw,10 kW solar home,1.5,30,0.5,0.04,10,22050,1359.28,1601.76,1320.4,1.1784,0.9714,13.77,false,1.45
rooftop_home_10kw,10 kW solar home,1.5,30,0.3,0.08,10,22050,985.83,1601.76,1320.4,1.6248,1.3394,13.77,true,1.4
rooftop_home_10kw,10 kW solar home,1.5,30,0.3,0.06,10,22050,898.77,1601.76,1320.4,1.7822,1.4691,13.77,true,1.5
rooftop_home_10kw,10 kW solar home,1.5,30,0.3,0.04,10,22050,815.57,1601.76,1320.4,1.964,1.619,13.77,true,1.6
rooftop_home_10kw,10 kW solar home,1.5,45,0.7,0.08,10,17325,1807.36,1601.76,1320.4,0.8862,0.7306,10.82,false,1.4
rooftop_home_10kw,10 kW solar home,1.5,45,0.7,0.06,10,17325,1647.74,1601.76,1320.4,0.9721,0.8013,10.82,false,1.5
rooftop_home_10kw,10 kW solar home,1.5,45,0.7,0.04,10,17325,1495.21,1601.76,1320.4,1.0713,0.8831,10.82,false,1.6
rooftop_home_10kw,10 kW solar home,1.5,45,0.5,0.08,10,17325,1290.97,1601.76,1320.4,1.2407,1.0228,10.82,true,1.55
rooftop_home_10kw,10 kW solar home,1.5,45,0.5,0.06,10,17325,1176.96,1601.76,1320.4,1.3609,1.1219,10.82,true,1.65
rooftop_home_10kw,10 kW solar home,1.5,45,0.5,0.04,10,17325,1068.01,1601.76,1320.4,1.4998,1.2363,10.82,true,1.75
rooftop_home_10kw,10 kW solar home,1.5,45,0.3,0.08,10,17325,774.58,1601.76,1320.4,2.0679,1.7047,10.82,true,1.7
rooftop_home_10kw,10 kW solar home,1.5,45,0.3,0.06,10,17325,706.17,1601.76,1320.4,2.2682,1.8698,10.82,true,1.8
rooftop_home_10kw,10 kW solar home,1.5,45,0.3,0.04,10,17325,640.8,1601.76,1320.4,2.4996,2.0605,10.82,true,1.9
rooftop_home_10kw,10 kW solar home,1.5,60,0.7,0.08,10,12600,1314.44,1601.76,1320.4,1.2186,1.0045,7.87,true,1.7
rooftop_home_10kw,10 kW solar home,1.5,60,0.7,0.06,10,12600,1198.36,1601.76,1320.4,1.3366,1.1018,7.87,true,1.8
rooftop_home_10kw,10 kW solar home,1.5,60,0.7,0.04,10,12600,1087.43,1601.76,1320.4,1.473,1.2142,7.87,true,1.9
rooftop_home_10kw,10 kW solar home,1.5,60,0.5,0.08,10,12600,938.89,1601.76,1320.4,1.706,1.4063,7.87,true,1.85
rooftop_home_10kw,10 kW solar home,1.5,60,0.5,0.06,10,12600,855.97,1601.76,1320.4,1.8713,1.5426,7.87,true,1.95
rooftop_home_10kw,10 kW solar home,1.5,60,0.5,0.04,10,12600,776.73,1601.76,1320.4,2.0622,1.6999,7.87,true,2.05
rooftop_home_10kw,10 kW solar home,1.5,60,0.3,0.08,10,12600,563.33,1601.76,1320.4,2.8434,2.3439,7.87,true,2
rooftop_home_10kw,10 kW solar home,1.5,60,0.3,0.06,10,12600,513.58,1601.76,1320.4,3.1188,2.571,7.87,true,2.1
rooftop_home_10kw,10 kW solar home,1.5,60,0.3,0.04,10,12600,466.04,1601.76,1320.4,3.437,2.8332,7.87,true,2.2
rooftop_home_10kw,10 kW solar home,2,0,0.7,0.08,10,31500,3286.1,2135.68,1760.53,0.6499,0.5358,14.75,false,1
rooftop_home_10kw,10 kW solar home,2,0,0.7,0.06,10,31500,2995.89,2135.68,1760.53,0.7129,0.5876,14.75,false,1.1
rooftop_home_10kw,10 kW solar home,2,0,0.7,0.04,10,31500,2718.57,2135.68,1760.53,0.7856,0.6476,14.75,false,1.2
rooftop_home_10kw,10 kW solar home,2,0,0.5,0.08,10,31500,2347.21,2135.68,1760.53,0.9099,0.7501,14.75,false,1.15
rooftop_home_10kw,10 kW solar home,2,0,0.5,0.06,10,31500,2139.92,2135.68,1760.53,0.998,0.8227,14.75,false,1.25
rooftop_home_10kw,10 kW solar home,2,0,0.5,0.04,10,31500,1941.83,2135.68,1760.53,1.0998,0.9066,14.75,false,1.35
rooftop_home_10kw,10 kW solar home,2,0,0.3,0.08,10,31500,1408.33,2135.68,1760.53,1.5165,1.2501,14.75,true,1.3
rooftop_home_10kw,10 kW solar home,2,0,0.3,0.06,10,31500,1283.95,2135.68,1760.53,1.6634,1.3712,14.75,true,1.4
rooftop_home_10kw,10 kW solar home,2,0,0.3,0.04,10,31500,1165.1,2135.68,1760.53,1.833,1.5111,14.75,true,1.5
rooftop_home_10kw,10 kW solar home,2,15,0.7,0.08,10,26775,2793.19,2135.68,1760.53,0.7646,0.6303,12.54,false,1.3
rooftop_home_10kw,10 kW solar home,2,15,0.7,0.06,10,26775,2546.51,2135.68,1760.53,0.8387,0.6914,12.54,false,1.4
rooftop_home_10kw,10 kW solar home,2,15,0.7,0.04,10,26775,2310.78,2135.68,1760.53,0.9242,0.7619,12.54,false,1.5
